seed,algorithm,learning_rate,gamma,final_mean_reward,final_success_rate,backend,devices,action,mean_length,wall_time_s,env_name,reward_type,env_reward,alpha
0,DQN_Entropy,0.001,0.99,-1.0,0.0,"[CudaDevice(id=0), CudaDevice(id=1)]","[CudaDevice(id=0), CudaDevice(id=1)]",greedy,200.0,1971.622239785,mountaincar,sparse,mountaincar_sparse,0.01
1,DQN_Entropy,0.001,0.99,-1.0,0.0,"[CudaDevice(id=0), CudaDevice(id=1)]","[CudaDevice(id=0), CudaDevice(id=1)]",greedy,200.0,1957.795896673,mountaincar,sparse,mountaincar_sparse,0.01
2,DQN_Entropy,0.001,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,330.35512365499926,mountaincar,sparse,mountaincar_sparse,0.01
3,DQN_Entropy,0.001,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,330.56651984200107,mountaincar,sparse,mountaincar_sparse,0.01
4,DQN_Entropy,0.001,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,330.48730904199874,mountaincar,sparse,mountaincar_sparse,0.01
5,DQN_Entropy,0.001,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,330.3490723440009,mountaincar,sparse,mountaincar_sparse,0.01
6,DQN_Entropy,0.001,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,204.596185405,mountaincar,sparse,mountaincar_sparse,0.01
7,DQN_Entropy,0.001,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,204.86604274600003,mountaincar,sparse,mountaincar_sparse,0.01
8,DQN_Entropy,0.001,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,213.828133146,mountaincar,sparse,mountaincar_sparse,0.01
9,DQN_Entropy,0.001,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,213.790178859,mountaincar,sparse,mountaincar_sparse,0.01
0,DQN_Entropy,0.001,0.99,-1.0,0.0,"[CudaDevice(id=0), CudaDevice(id=1)]","[CudaDevice(id=0), CudaDevice(id=1)]",greedy,200.0,1960.2836905139995,mountaincar,sparse,mountaincar_sparse,0.05
1,DQN_Entropy,0.001,0.99,-1.0,0.0,"[CudaDevice(id=0), CudaDevice(id=1)]","[CudaDevice(id=0), CudaDevice(id=1)]",greedy,200.0,1948.4114361710017,mountaincar,sparse,mountaincar_sparse,0.05
2,DQN_Entropy,0.001,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,213.88654174200008,mountaincar,sparse,mountaincar_sparse,0.05
3,DQN_Entropy,0.001,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,214.1035015079999,mountaincar,sparse,mountaincar_sparse,0.05
4,DQN_Entropy,0.001,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,213.378540024,mountaincar,sparse,mountaincar_sparse,0.05
5,DQN_Entropy,0.001,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,213.384499101,mountaincar,sparse,mountaincar_sparse,0.05
6,DQN_Entropy,0.001,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,212.682243405,mountaincar,sparse,mountaincar_sparse,0.05
7,DQN_Entropy,0.001,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,213.575293808,mountaincar,sparse,mountaincar_sparse,0.05
8,DQN_Entropy,0.001,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,228.96721257499985,mountaincar,sparse,mountaincar_sparse,0.05
9,DQN_Entropy,0.001,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,228.726147825,mountaincar,sparse,mountaincar_sparse,0.05
0,DQN_Entropy,0.01,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,287.7908875789999,mountaincar,sparse,mountaincar_sparse,0.01
1,DQN_Entropy,0.01,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,287.31968542899995,mountaincar,sparse,mountaincar_sparse,0.01
2,DQN_Entropy,0.01,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,248.030851298,mountaincar,sparse,mountaincar_sparse,0.01
3,DQN_Entropy,0.01,0.95,-0.5,0.25,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,194.3000030517578,247.5864811210004,mountaincar,sparse,mountaincar_sparse,0.01
4,DQN_Entropy,0.01,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,225.79308170500008,mountaincar,sparse,mountaincar_sparse,0.01
5,DQN_Entropy,0.01,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,225.3889817399995,mountaincar,sparse,mountaincar_sparse,0.01
6,DQN_Entropy,0.01,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,231.1598991030005,mountaincar,sparse,mountaincar_sparse,0.01
7,DQN_Entropy,0.01,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,231.19567048000044,mountaincar,sparse,mountaincar_sparse,0.01
8,DQN_Entropy,0.01,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,234.33151492499928,mountaincar,sparse,mountaincar_sparse,0.01
9,DQN_Entropy,0.01,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,234.0977709670005,mountaincar,sparse,mountaincar_sparse,0.01
0,DQN_Entropy,0.01,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,209.17160836099995,mountaincar,sparse,mountaincar_sparse,0.05
1,DQN_Entropy,0.01,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,209.3843587189995,mountaincar,sparse,mountaincar_sparse,0.05
2,DQN_Entropy,0.01,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,202.78414629600047,mountaincar,sparse,mountaincar_sparse,0.05
3,DQN_Entropy,0.01,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,202.97587099400064,mountaincar,sparse,mountaincar_sparse,0.05
4,DQN_Entropy,0.01,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,210.21188413000075,mountaincar,sparse,mountaincar_sparse,0.05
5,DQN_Entropy,0.01,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,210.41335554499983,mountaincar,sparse,mountaincar_sparse,0.05
6,DQN_Entropy,0.01,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,218.239061237,mountaincar,sparse,mountaincar_sparse,0.05
7,DQN_Entropy,0.01,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,218.2817514970002,mountaincar,sparse,mountaincar_sparse,0.05
8,DQN_Entropy,0.01,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,207.7825233649992,mountaincar,sparse,mountaincar_sparse,0.05
9,DQN_Entropy,0.01,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,207.93368256699975,mountaincar,sparse,mountaincar_sparse,0.05
0,DQN_Entropy,0.01,0.99,-1.0,0.0,"[CudaDevice(id=0), CudaDevice(id=1)]","[CudaDevice(id=0), CudaDevice(id=1)]",greedy,200.0,2076.7080800469994,mountaincar,sparse,mountaincar_sparse,0.01
1,DQN_Entropy,0.01,0.99,-1.0,0.0,"[CudaDevice(id=0), CudaDevice(id=1)]","[CudaDevice(id=0), CudaDevice(id=1)]",greedy,200.0,2092.862474530004,mountaincar,sparse,mountaincar_sparse,0.01
2,DQN_Entropy,0.01,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,307.0194997029994,mountaincar,sparse,mountaincar_sparse,0.01
3,DQN_Entropy,0.01,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,306.11681487699934,mountaincar,sparse,mountaincar_sparse,0.01
4,DQN_Entropy,0.01,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,307.0429691629997,mountaincar,sparse,mountaincar_sparse,0.01
5,DQN_Entropy,0.01,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,306.79927356499866,mountaincar,sparse,mountaincar_sparse,0.01
6,DQN_Entropy,0.01,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,307.7261197379994,mountaincar,sparse,mountaincar_sparse,0.01
7,DQN_Entropy,0.01,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,307.4085321399998,mountaincar,sparse,mountaincar_sparse,0.01
8,DQN_Entropy,0.01,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,307.6863921330005,mountaincar,sparse,mountaincar_sparse,0.01
9,DQN_Entropy,0.01,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,307.4942711980002,mountaincar,sparse,mountaincar_sparse,0.01
0,DQN_Entropy,0.01,0.99,-1.0,0.0,"[CudaDevice(id=0), CudaDevice(id=1)]","[CudaDevice(id=0), CudaDevice(id=1)]",greedy,200.0,1971.0228716600031,mountaincar,sparse,mountaincar_sparse,0.05
1,DQN_Entropy,0.01,0.99,-1.0,0.0,"[CudaDevice(id=0), CudaDevice(id=1)]","[CudaDevice(id=0), CudaDevice(id=1)]",greedy,200.0,1956.7582901540009,mountaincar,sparse,mountaincar_sparse,0.05
2,DQN_Entropy,0.01,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,307.9353665639992,mountaincar,sparse,mountaincar_sparse,0.05
3,DQN_Entropy,0.01,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,307.9379235910001,mountaincar,sparse,mountaincar_sparse,0.05
4,DQN_Entropy,0.01,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,308.2607438059986,mountaincar,sparse,mountaincar_sparse,0.05
5,DQN_Entropy,0.01,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,308.04418053100017,mountaincar,sparse,mountaincar_sparse,0.05
6,DQN_Entropy,0.01,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,327.5123336310008,mountaincar,sparse,mountaincar_sparse,0.05
7,DQN_Entropy,0.01,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,327.6703564239997,mountaincar,sparse,mountaincar_sparse,0.05
8,DQN_Entropy,0.01,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,327.7948730379994,mountaincar,sparse,mountaincar_sparse,0.05
9,DQN_Entropy,0.01,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,327.93210811100107,mountaincar,sparse,mountaincar_sparse,0.05
